Geo_NAME,Geo_QName,Geo_AREALAND,Geo_AREAWATR,Geo_SUMLEV,Geo_GEOCOMP,Geo_REGION,Geo_DIVISION,Geo_FIPS,Geo_STATE,Geo_COUNTY,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_006,SE_T02A_001,SE_T02A_002,SE_T02A_003,SE_T003_001,SE_T003_002,SE_T003_003,SE_T008_001,SE_T008_002,SE_T008_003,SE_T008_004,SE_T008_005,SE_T008_006,SE_T008_007,SE_T008_008,SE_T008_009,SE_T008_010,SE_T008_011,SE_T008_012,SE_T008_013,SE_T044_001,SE_T044_002,SE_T044_003,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T054_007,SE_T054_008,SE_T055_001,SE_T055_002,SE_T055_003,SE_T055_004,SE_T055_005,SE_T055_006,SE_T055_007,SE_T055_008,SE_T055_009,SE_T055_010,SE_T055_011,SE_T055_012,SE_T055_013,SE_T055_014,SE_T055_015,SE_T055_016,SE_T055_017,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T063_001,SE_T063_002,SE_T063_003,SE_T063_004,SE_T063_005,SE_T063_006,SE_T063_007,SE_T063_008,SE_T063_009,SE_T063_010,SE_T063_011,SE_T063_012,SE_T063_013,SE_T063_014,SE_T063_015,SE_T063_016,SE_T063_017,SE_T063_018,SE_T068_001,SE_T069_001,SE_T069_002,SE_T069_003,SE_T070_001,SE_T070_002,SE_T070_003,SE_T071_001,SE_T071_002,SE_T071_003,SE_T071_004
"Lincoln County","Lincoln County, Tennessee","1477169515","990366","050","00","3","6","47103","47","103",33361,33361,58.49335,570.33837067971,570.7208,570.3384,0.3823825,33361,16268,17093,33361,2152,2097,2237,1300,2593,3580,4101,5267,4484,3160,1770,620,41.8,40.5,43.1,33361,29841,2269,151,122,20,367,591,33361,32476,29402,2256,145,115,13,23,522,885,439,13,6,7,7,344,69,13382,9449,7233,2216,610,1606,3933,3434,499,33361,33078,28525,9449,7233,9242,946,242,253,550,610,4553,3434,499,620,283,272,11,15241,13382,10049,3333,15241,13382,1859,1859,342,611,906
"Loudon County","Loudon County, Tennessee","593665426","47019542","050","00","3","6","47105","47","105",48556,48556,211.8356,229.215505245584,247.3699,229.2155,18.15435,48556,23828,24728,48556,2560,2663,2889,1756,3222,4648,5905,6852,7627,6420,2931,1083,46,44.6,47.4,48556,45339,533,136,287,48,1690,523,48556,45161,43776,517,111,284,22,27,424,3395,1563,16,25,3,26,1663,99,19826,14483,11916,2567,818,1749,5343,4601,742,48556,48076,41756,14483,11916,11709,1159,342,375,845,927,6320,4601,742,977,480,398,82,21725,19826,15535,4291,21725,19826,1899,1899,386,897,616
"McMinn County","McMinn County, Tennessee","1114018337","5331264","050","00","3","6","47107","47","107",52266,52266,121.5135,430.124890153931,432.1833,430.1249,2.058413,52266,25387,26879,52266,2982,3251,3425,2137,4208,5691,6863,7795,7101,5084,2742,987,41.6,40.4,42.7,52266,47954,2066,178,388,11,628,1041,52266,50784,47273,2021,158,385,8,42,897,1482,681,45,20,3,3,586,144,20865,14632,11243,3389,1014,2375,6233,5430,803,52266,51324,44115,14632,11243,13848,1609,335,400,953,1095,7209,5430,803,976,942,592,350,23341,20865,15225,5640,23341,20865,2476,2476,601,809,1066
"McNairy County","McNairy County, Tennessee","1457801922","1947871","050","00","3","6","47109","47","109",26075,26075,46.32586,562.860516728263,563.6126,562.8605,0.7520772,26075,12804,13271,26075,1530,1737,1704,1147,1951,2866,3247,3755,3631,2642,1425,440,41.6,40.3,42.9,26075,23925,1550,60,49,2,150,339,26075,25679,23716,1541,47,49,1,16,309,396,209,9,13,0,1,134,30,10326,7252,5499,1753,506,1247,3074,2692,382,26075,25762,22193,7252,5499,7054,891,148,188,475,686,3569,2692,382,495,313,301,12,11933,10326,7804,2522,11933,10326,1607,1607,256,480,871
"Macon County","Macon County, Tennessee","795498380","246691","050","00","3","6","47111","47","111",22248,22248,72.43517,307.14365008641,307.2389,307.1436,0.09524793,22248,10959,11289,22248,1523,1479,1609,956,1866,2623,3107,3134,2817,1841,953,340,38.7,37.8,39.8,22248,21364,93,78,44,3,435,231,22248,21329,20961,79,61,44,3,4,177,919,403,14,17,0,0,431,54,8561,6112,4670,1442,478,964,2449,2078,371,22248,21979,19084,6112,4670,6366,616,155,140,412,613,2895,2078,371,446,269,267,2,9861,8561,6331,2230,9861,8561,1300,1300,373,351,576
"Madison County","Madison County, Tennessee","1442926509","3908964","050","00","3","6","47113","47","113",98294,98294,176.4333,557.117046102144,558.6263,557.1171,1.509259,98294,46648,51646,98294,6645,6473,6396,4120,11148,12327,12059,14269,11925,7048,4216,1668,36.8,35.4,38.1,98294,58226,35636,184,918,31,1851,1448,98294,94988,57060,35530,146,895,28,116,1213,3306,1166,106,38,23,3,1735,235,38073,25628,17119,8509,1690,6819,12445,10532,1913,98294,93876,79005,25628,17119,27649,2931,1048,812,1792,2026,14871,10532,1913,2426,4418,1572,2846,41877,38073,24777,13296,41877,38073,3804,3804,1609,971,1224
"Marion County","Marion County, Tennessee","1290227262","36501967","050","00","3","6","47115","47","115",28237,28237,56.68264,498.159528152254,512.253,498.1595,14.09349,28237,13871,14366,28237,1568,1716,1815,1058,2205,3121,3665,4389,4207,2696,1391,406,42.3,40.9,43.9,28237,26501,1012,114,111,1,158,340,28237,27876,26328,1007,111,111,1,6,312,361,173,5,3,0,0,152,28,11403,8030,6054,1976,573,1403,3373,2906,467,28237,27987,24034,8030,6054,7446,1016,181,221,506,580,3953,2906,467,580,250,200,50,12954,11403,8753,2650,12954,11403,1551,1551,417,590,544
"Marshall County","Marshall County, Tennessee","972437127","1801806","050","00","3","6","47117","47","117",30617,30617,81.54529,375.460087073763,376.1558,375.4601,0.6956812,30617,14965,15652,30617,1972,2129,2158,1291,2410,3781,4189,4622,4047,2321,1225,472,38.9,37.9,39.9,30617,27094,2003,108,133,19,747,513,30617,29231,26565,1985,100,130,15,28,408,1386,529,18,8,3,4,719,105,11850,8457,6271,2186,644,1542,3393,2893,500,30617,30258,26196,8457,6271,8716,908,273,241,577,753,4062,2893,500,669,359,277,82,13119,11850,8561,3289,13119,11850,1269,1269,367,363,539
"Maury County","Maury County, Tennessee","1588021250","6319194","050","00","3","6","47119","47","119",80956,80956,132.0354,613.13845778436,615.5783,613.1384,2.439855,80956,39155,41801,80956,5810,5399,5309,3139,6661,10734,10290,12524,10611,5858,3391,1230,38.4,36.9,39.8,80956,66677,10154,265,489,29,1760,1582,80956,77047,64919,10076,232,482,21,62,1255,3909,1758,78,33,7,8,1698,327,31663,22449,16490,5959,1495,4464,9214,7705,1509,80956,79947,68892,22449,16490,23112,2173,664,635,1491,1878,11055,7705,1509,1841,1009,890,119,35254,31663,22813,8850,35254,31663,3591,3591,1316,1030,1245
"Meigs County","Meigs County, Tennessee","505362806","56013385","050","00","3","6","47121","47","121",11753,11753,60.23421,195.121682417061,216.7486,195.1217,21.62689,11753,5847,5906,11753,599,722,779,426,835,1240,1627,1806,1834,1211,515,159,42.9,42.4,43.5,11753,11341,116,64,18,0,67,147,11753,11577,11261,116,58,18,0,2,122,176,80,0,6,0,0,65,25,4686,3386,2636,750,242,508,1300,1089,211,11753,11625,10064,3386,2636,2953,440,74,101,214,260,1561,1089,211,261,128,128,0,5628,4686,3717,969,5628,4686,942,942,108,609,225
"Monroe County","Monroe County, Tennessee","1646104693","44013070","050","00","3","6","47123","47","123",44519,44519,70.04638,635.564606476941,652.5582,635.5646,16.99354,44519,22021,22498,44519,2662,2932,2831,1753,3430,4852,5905,6371,6465,4598,2010,710,41.6,40.6,42.8,44519,41661,926,220,152,13,802,745,44519,43071,41146,900,199,151,10,11,654,1448,515,26,21,1,3,791,91,17711,12550,9674,2876,868,2008,5161,4410,751,44519,44019,37918,12550,9674,11646,1514,321,351,903,959,6101,4410,751,940,500,429,71,20787,17711,13306,4405,20787,17711,3076,3076,597,1337,1142
"Montgomery County","Montgomery County, Tennessee","1396461566","12050596","050","00","3","6","47125","47","125",172331,172331,319.6187,539.176848695824,543.8296,539.1768,4.652761,172331,84454,87877,172331,15329,13302,12284,7299,21458,29694,23289,21306,14579,8181,4299,1311,30,29.2,30.9,172331,122336,32982,988,3570,676,4164,7615,172331,158579,115553,32003,782,3480,634,245,5882,13752,6783,979,206,90,42,3919,1733,63673,45596,33143,12453,2914,9539,18077,14302,3775,172331,168915,145870,45596,33143,53950,3595,1428,1230,2779,4149,23045,14302,3775,4968,3416,951,2465,70098,63673,39506,24167,70098,63673,6425,6425,3335,1818,1272
"Moore County","Moore County, Tennessee","334684959","3093426","050","00","3","6","47127","47","127",6362,6362,49.23288,129.2225909927,130.417,129.2226,1.194378,6362,3129,3233,6362,302,396,435,278,434,643,844,973,889,685,347,136,43.3,42.6,44.1,6362,6068,145,17,26,1,32,73,6362,6292,6037,145,16,24,1,4,65,70,31,0,1,2,0,28,8,2492,1841,1540,301,98,203,651,563,88,6362,6258,5499,1841,1540,1739,139,37,29,70,104,759,563,88,108,104,99,5,2915,2492,2081,411,2915,2492,423,423,33,220,170
"Morgan County","Morgan County, Tennessee","1352440400","809723","050","00","3","6","47129","47","129",21987,21987,42.10616,522.180198518294,522.4929,522.1802,0.3126358,21987,12107,9880,21987,1134,1249,1383,857,1799,2984,3289,3379,2898,1830,906,279,39.8,38.4,42,21987,20761,806,69,41,6,40,264,21987,21799,20638,803,65,38,6,1,248,188,123,3,4,3,0,39,16,7692,5522,4195,1327,441,886,2170,1868,302,21987,19460,16932,5522,4195,5392,693,139,159,400,432,2528,1868,302,358,2527,2518,9,8920,7692,6031,1661,8920,7692,1228,1228,185,472,571
"Obion County","Obion County, Tennessee","1410839429","27916074","050","00","3","6","47131","47","131",31807,31807,58.39059,544.728170169128,555.5067,544.7281,10.77846,31807,15326,16481,31807,1758,2022,2211,1278,2381,3563,4234,4649,4382,3035,1646,648,41.4,40.3,42.5,31807,27329,3367,56,77,12,601,365,31807,30808,26988,3353,49,75,8,17,318,999,341,14,7,2,4,584,47,13077,8970,6673,2297,604,1693,4107,3567,540,31807,31346,26584,8970,6673,8516,917,221,199,478,610,4762,3567,540,655,461,399,62,14659,13077,8912,4165,14659,13077,1582,1582,514,495,573
"Overton County","Overton County, Tennessee","1122714642","3500016","050","00","3","6","47133","47","133",22083,22083,50.94323,433.482558220347,434.8339,433.4825,1.351364,22083,10899,11184,22083,1315,1482,1495,837,1624,2387,2947,3143,3142,2240,1129,342,41.6,40.3,42.8,22083,21571,87,68,44,1,63,249,22083,21881,21452,86,65,43,1,9,225,202,119,1,3,1,0,54,24,8820,6243,4834,1409,437,972,2577,2268,309,22083,21797,18835,6243,4834,6118,633,122,155,325,405,2962,2268,309,385,286,268,18,10295,8820,6893,1927,10295,8820,1475,1475,204,465,806
"Perry County","Perry County, Tennessee","1074148474","21084076","050","00","3","6","47135","47","135",7915,7915,19.08466,414.731064391032,422.8717,414.7311,8.140608,7915,3974,3941,7915,462,465,527,332,609,819,922,1121,1175,865,486,132,43.1,41.7,44.4,7915,7584,119,48,14,0,30,120,7915,7784,7502,116,43,14,0,2,107,131,82,3,5,0,0,28,13,3160,2190,1716,474,155,319,970,842,128,7915,7792,6677,2190,1716,2123,236,60,63,131,158,1115,842,128,145,123,123,0,4599,3160,2543,617,4599,3160,1439,1439,64,975,400
"Pickett County","Pickett County, Tennessee","422113383","29822854","050","00","3","6","47137","47","137",5077,5077,31.15127,162.978892566298,174.4936,162.9789,11.51467,5077,2550,2527,5077,233,296,310,135,337,481,591,720,834,684,355,101,47.2,46.1,48.4,5077,4993,5,11,4,0,33,31,5077,5010,4964,5,11,4,0,0,26,67,29,0,0,0,0,33,5,2177,1477,1191,286,108,178,700,631,69,5077,5003,4222,1477,1191,1223,116,30,29,59,97,781,631,69,81,74,74,0,3462,2177,1788,389,3462,2177,1285,1285,141,898,246
"Polk County","Polk County, Tennessee","1125806416","19834205","050","00","3","6","47139","47","139",16825,16825,38.70696,434.67632436907,442.3344,434.6763,7.658029,16825,8371,8454,16825,905,1010,1152,658,1236,1713,2349,2529,2401,1755,857,260,42.5,41.6,43.3,16825,16397,50,64,24,4,71,215,16825,16592,16262,50,57,23,1,3,196,233,135,0,7,1,3,68,19,6653,4755,3767,988,303,685,1898,1662,236,16825,16581,14397,4755,3767,4375,563,125,127,344,341,2184,1662,236,286,244,233,11,7991,6653,5272,1381,7991,6653,1338,1338,232,641,465
"Putnam County","Putnam County, Tennessee","1038852585","3784351","050","00","3","6","47141","47","141",72321,72321,180.3052,401.103251443636,402.5644,401.1032,1.461146,72321,35818,36503,72321,4332,4338,4301,2596,10821,8995,8608,9348,8417,5919,3442,1204,35.9,33.5,38.3,72321,66536,1455,317,846,46,2006,1115,72321,68463,65052,1421,211,839,18,36,886,3858,1484,34,106,7,28,1970,229,28930,18489,13979,4510,1349,3161,10441,8104,2337,72321,69606,55958,18489,13979,18254,1500,613,478,1107,1538,13648,8104,2337,3207,2715,722,1993,31882,28930,17935,10995,31882,28930,2952,2952,1081,835,1036
"Rhea County","Rhea County, Tennessee","816822960","54463425","050","00","3","6","47143","47","143",31809,31809,100.8602,315.377127616035,336.4056,315.3771,21.02845,31809,15568,16241,31809,1989,2140,2115,1212,2973,3551,4130,4452,4251,2986,1474,536,39.8,38.9,40.7,31809,29695,616,141,130,15,710,502,31809,30622,29303,609,126,128,14,25,417,1187,392,7,15,2,1,685,85,12276,8680,6459,2221,638,1583,3596,3025,571,31809,30885,26541,8680,6459,8502,1039,239,231,621,770,4344,3025,571,748,924,345,579,14365,12276,8714,3562,14365,12276,2089,2089,464,891,734
"Roane County","Roane County, Tennessee","934229744","88755772","050","00","3","6","47145","47","145",54181,54181,150.2073,360.708142277107,394.9769,360.7081,34.2688,54181,26628,27553,54181,2699,3074,3447,2065,3760,5261,6857,8479,8484,5655,3219,1181,44.9,43.6,46.1,54181,51157,1440,180,278,18,219,889,54181,53471,50752,1430,167,274,15,24,809,710,405,10,13,4,3,195,80,22376,15450,12040,3410,974,2436,6926,6024,902,54181,53535,45521,15450,12040,13638,1678,371,401,879,1064,8014,6024,902,1088,646,431,215,25716,22376,16829,5547,25716,22376,3340,3340,789,1158,1393
"Robertson County","Robertson County, Tennessee","1233577495","451694","050","00","3","6","47147","47","147",66283,66283,139.1661,476.286944958818,476.4613,476.287,0.1744,66283,32634,33649,66283,4626,4837,4829,2750,5243,8622,9242,10387,7943,4597,2376,831,37.6,36.6,38.5,66283,57919,4934,234,331,32,1876,957,66283,62380,56159,4877,190,323,17,49,765,3903,1760,57,44,8,15,1827,192,24197,18298,14103,4195,1311,2884,5899,4822,1077,66283,65580,58220,18298,14103,19736,1897,529,556,1380,1721,7360,4822,1077,1461,703,592,111,26086,24197,18296,5901,26086,24197,1889,1889,648,643,598
"Rutherford County","Rutherford County, Tennessee","1604145428","12143221","050","00","3","6","47149","47","149",262604,262604,423.9897,619.36403103026,624.0526,619.364,4.688524,262604,129726,132878,262604,19270,19273,18918,11253,32577,40901,38507,35668,24671,12970,6346,2250,32.2,31.3,33.1,262604,205417,32886,954,7984,142,8927,6294,262604,245104,198483,32534,671,7901,116,336,5063,17500,6934,352,283,83,26,8591,1231,96232,66810,49665,17145,4854,12291,29422,21270,8152,262604,257495,216123,66810,49665,78593,5358,2494,2094,4743,6366,41372,21270,8152,11950,5109,1988,3121,102968,96232,65449,30783,102968,96232,6736,6736,3178,2122,1436
"Scott County","Scott County, Tennessee","1378642788","2414259","050","00","3","6","47151","47","151",22228,22228,41.75864,532.296989793003,533.2291,532.297,0.9321507,22228,10911,11317,22228,1477,1620,1546,987,1822,2800,3018,3168,2737,1835,887,331,38.1,37,39.1,22228,21853,21,57,43,1,56,197,22228,22108,21795,19,55,42,1,13,183,120,58,2,2,1,0,43,14,8671,6129,4465,1664,523,1141,2542,2223,319,22228,21964,19034,6129,4465,6589,701,170,117,338,525,2930,2223,319,388,264,256,8,9910,8671,6417,2254,9910,8671,1239,1239,222,363,654
"Sequatchie County","Sequatchie County, Tennessee","688567749","481448","050","00","3","6","47153","47","153",14112,14112,53.08107,265.857503586889,266.0434,265.8575,0.1858881,14112,7006,7106,14112,867,950,920,587,1093,1551,1936,2077,1931,1407,576,217,40.6,39.6,41.6,14112,13543,21,53,40,5,275,175,14112,13650,13402,19,47,40,4,4,134,462,141,2,6,0,1,271,41,5519,3987,3046,941,292,649,1532,1291,241,14112,13924,12070,3987,3046,3849,389,119,105,223,352,1854,1291,241,322,188,188,0,6368,5519,4104,1415,6368,5519,849,849,220,376,253
"Sevier County","Sevier County, Tennessee","1534567408","13514945","050","00","3","6","47155","47","155",89889,89889,151.7114,592.499820076386,597.718,592.4998,5.21815,89889,44313,45576,89889,5268,5297,5687,3640,7440,10431,12176,13641,12392,8568,4043,1306,40.9,39.4,42.5,89889,84217,711,342,774,20,2616,1209,89889,85102,82374,640,295,769,15,71,938,4787,1843,71,47,5,5,2545,271,35343,25002,19214,5788,1757,4031,10341,8263,2078,89889,88907,75769,25002,19214,22992,2537,802,812,1913,2497,13138,8263,2078,2797,982,808,174,55918,35343,24283,11060,55918,35343,20575,20575,1986,16872,1717
"Shelby County","Shelby County, Tennessee","1976612450","56576401","050","00","3","6","47157","47","157",927644,927644,1215.507,763.174377641904,785.0187,763.1744,21.84427,927644,442652,484992,927644,66659,65157,69093,43833,94416,129758,124961,132868,105675,52478,30413,12333,34.6,32.9,36.2,927644,376270,483381,2279,21391,441,30580,13302,927644,875552,359106,481431,1804,21245,274,1097,10595,52092,17164,1950,475,146,167,29483,2707,350971,231407,135865,95542,19514,76028,119564,99495,20069,927644,909315,763349,231407,135865,288562,34868,15859,9522,24270,22996,145966,99495,20069,26402,18329,11592,6737,398274,350971,212016,138955,398274,350971,47303,47303,25525,8166,13612
"Smith County","Smith County, Tennessee","814004493","28706391","050","00","3","6","47159","47","159",19166,19166,60.98211,314.288900180232,325.3725,314.2889,11.0836,19166,9439,9727,19166,1170,1290,1359,824,1510,2236,2580,3099,2495,1533,770,300,39.9,38.9,40.8,19166,18179,410,87,37,3,192,258,19166,18749,18002,405,81,32,3,4,222,417,177,5,6,5,0,188,36,7410,5312,4139,1173,358,815,2098,1816,282,19166,19007,16552,5312,4139,5485,531,134,140,360,451,2455,1816,282,357,159,156,3,8529,7410,5667,1743,8529,7410,1119,1119,246,381,492
"Stewart County","Stewart County, Tennessee","1189659929","87232255","050","00","3","6","47161","47","161",13324,13324,29.00745,459.330276433713,493.0108,459.3303,33.68056,13324,6655,6669,13324,689,852,920,585,1002,1324,1718,2121,1890,1339,663,221,42.8,42.1,43.5,13324,12605,188,75,137,3,81,235,13324,13074,12469,187,75,135,3,4,201,250,136,1,0,2,0,77,34,5386,3793,2995,798,281,517,1593,1373,220,13324,13232,11371,3793,2995,3617,323,82,68,187,306,1861,1373,220,268,92,92,0,6778,5386,4158,1228,6778,5386,1392,1392,138,795,459
"Sullivan County","Sullivan County, Tennessee","1070605281","42330294","050","00","3","6","47163","47","163",156823,156823,379.3832,413.363039519874,429.7068,413.363,16.34382,156823,75826,80997,156823,8232,8734,9380,5947,11829,16312,20988,23962,22224,16234,9413,3568,43.6,42.2,45.1,156823,149208,3329,416,884,34,958,1994,156823,154502,148033,3272,379,881,28,110,1799,2321,1175,57,37,3,6,848,195,66298,44369,33822,10547,2969,7578,21929,19065,2864,156823,154192,128883,44369,33822,39735,3963,955,1092,2111,2836,25309,19065,2864,3380,2631,1658,973,73760,66298,48423,17875,73760,66298,7462,7462,2272,2508,2682
"Sumner County","Sumner County, Tennessee","1371267673","35658276","050","00","3","6","47165","47","165",160645,160645,303.4189,529.44944609782,543.2172,529.4495,13.76774,160645,78389,82256,160645,10467,11304,11829,7030,12268,19518,23258,24858,19851,12088,5983,2191,38.6,37.5,39.6,160645,142844,10311,462,1638,114,2649,2627,160645,154337,139693,10213,406,1616,93,168,2148,6308,3151,98,56,22,21,2481,479,60975,44593,34784,9809,2664,7145,16382,13457,2925,160645,159393,139290,44593,34784,47537,4043,1113,1223,2612,3385,20103,13457,2925,3721,1252,1194,58,65968,60975,45068,15907,65968,60975,4993,4993,1909,1752,1332
"Tipton County","Tipton County, Tennessee","1187161824","38714600","050","00","3","6","47167","47","167",61081,61081,133.2582,458.365774667682,473.3136,458.3658,14.94779,61081,29946,31135,61081,4092,4480,4969,3090,5324,7396,8574,9409,6987,4112,2029,619,36.6,35.4,37.7,61081,47501,11449,248,367,52,460,1004,61081,59812,46831,11393,217,356,48,59,908,1269,670,56,31,11,4,401,96,21617,16562,11975,4587,1193,3394,5055,4264,791,61081,60119,54056,16562,11975,19438,2276,543,521,1284,1457,6063,4264,791,1008,962,960,2,23199,21617,16096,5521,23199,21617,1582,1582,531,447,604
"Trousdale County","Trousdale County, Tennessee","295758787","6345335","050","00","3","6","47169","47","169",7870,7870,68.91834,114.193109775026,116.6431,114.1931,2.449948,7870,3912,3958,7870,493,500,578,364,642,914,1048,1205,1061,624,314,127,39.5,38.3,40.7,7870,6852,754,33,18,1,73,139,7870,7672,6761,748,23,18,1,3,118,198,91,6,10,0,0,70,21,2976,2136,1592,544,170,374,840,700,140,7870,7740,6722,2136,1592,2311,262,43,58,146,174,1018,700,140,178,130,97,33,3368,2976,2254,722,3368,2976,392,392,105,122,165
"Unicoi County","Unicoi County, Tennessee","482165202","850686","050","00","3","6","47171","47","171",18313,18313,98.36971,186.165038602495,186.4935,186.165,0.3284517,18313,8963,9350,18313,933,1058,1106,594,1253,1912,2314,2788,2754,1979,1176,446,44.9,43.6,45.9,18313,17553,36,45,30,3,444,202,18313,17619,17348,35,41,30,2,5,158,694,205,1,4,0,1,439,44,7726,5211,3993,1218,389,829,2515,2200,315,18313,17908,15008,5211,3993,4483,519,128,121,206,347,2900,2200,315,385,405,308,97,8830,7726,5637,2089,8830,7726,1104,1104,196,375,533
"Union County","Union County, Tennessee","578990181","61092965","050","00","3","6","47173","47","173",19109,19109,85.48,223.54937860716,247.1375,223.5494,23.58813,19109,9524,9585,19109,1273,1286,1225,779,1597,2166,2545,3063,2543,1693,720,219,40.1,38.9,41.3,19109,18678,22,60,19,12,72,246,19109,18860,18539,21,44,19,3,5,229,249,139,1,16,0,9,67,17,7391,5397,4210,1187,379,808,1994,1710,284,19109,18957,16609,5397,4210,5238,656,150,155,352,451,2348,1710,284,354,152,145,7,8958,7391,5745,1646,8958,7391,1567,1567,254,861,452
"Van Buren County","Van Buren County, Tennessee","708142475","2893424","050","00","3","6","47175","47","175",5548,5548,20.29147,273.415345553725,274.5325,273.4153,1.117157,5548,2769,2779,5548,284,333,328,212,374,578,696,871,930,601,275,66,44.5,43.2,45.6,5548,5441,23,15,8,0,10,51,5548,5498,5408,22,13,7,0,0,48,50,33,1,2,1,0,10,3,2246,1616,1234,382,119,263,630,545,85,5548,5454,4731,1616,1234,1399,190,38,30,94,130,723,545,85,93,94,94,0,2663,2246,1856,390,2663,2246,417,417,28,259,130
